referenceTime,surface_snow_thickness,surface_temperature,air_temperature,wind_speed,wind_from_direction,sum(precipitation_amount PT1H),relative_humidity,dew_point_temperature,time
2024-02-07 14:10:00+00:00,79,-6.8,,,,,,,2024-02-07 14:10:00+00:00
2024-02-07 14:20:00+00:00,79,-6.2,,,,,,,2024-02-07 14:20:00+00:00
2024-02-07 14:30:00+00:00,79,-5.9,,,,,,,2024-02-07 14:30:00+00:00
2024-02-07 14:40:00+00:00,80,-6.1,,,,,,,2024-02-07 14:40:00+00:00
2024-02-07 14:50:00+00:00,80,-6.3,,,,,,,2024-02-07 14:50:00+00:00
2024-02-07 15:00:00+00:00,80,-7.4,-5.7,1.8,170.0,0.6,90.0,-7.0,2024-02-07 15:00:00+00:00
2024-02-07 15:10:00+00:00,80,-6.7,,,,,,,2024-02-07 15:10:00+00:00
2024-02-07 15:20:00+00:00,80,-6.1,,,,,,,2024-02-07 15:20:00+00:00
2024-02-07 15:30:00+00:00,80,-6.3,,,,,,,2024-02-07 15:30:00+00:00
2024-02-07 15:40:00+00:00,81,-7.9,,,,,,,2024-02-07 15:40:00+00:00
2024-02-07 15:50:00+00:00,81,-8.3,,,,,,,2024-02-07 15:50:00+00:00
2024-02-07 16:00:00+00:00,81,-8.8,-6.1,1.7,205.0,0.3,89.0,-7.4,2024-02-07 16:00:00+00:00
2024-02-07 16:10:00+00:00,81,-9.2,,,,,,,2024-02-07 16:10:00+00:00
2024-02-07 16:20:00+00:00,80,-10.3,,,,,,,2024-02-07 16:20:00+00:00
2024-02-07 16:30:00+00:00,80,-11.4,,,,,,,2024-02-07 16:30:00+00:00
2024-02-07 16:40:00+00:00,80,-11.1,,,,,,,2024-02-07 16:40:00+00:00
2024-02-07 16:50:00+00:00,81,-12.4,,,,,,,2024-02-07 16:50:00+00:00
2024-02-07 17:00:00+00:00,80,-12.8,-6.4,1.5,193.0,0.0,92.0,-7.4,2024-02-07 17:00:00+00:00
2024-02-07 17:10:00+00:00,80,-13.8,,,,,,,2024-02-07 17:10:00+00:00
2024-02-07 17:20:00+00:00,80,-12.2,,,,,,,2024-02-07 17:20:00+00:00
2024-02-07 17:30:00+00:00,80,-12.0,,,,,,,2024-02-07 17:30:00+00:00
2024-02-07 17:40:00+00:00,80,-13.2,,,,,,,2024-02-07 17:40:00+00:00
2024-02-07 17:50:00+00:00,80,-11.3,,,,,,,2024-02-07 17:50:00+00:00
2024-02-07 18:00:00+00:00,80,-9.4,-6.5,2.2,206.0,0.0,92.0,-7.4,2024-02-07 18:00:00+00:00
2024-02-07 18:10:00+00:00,80,-9.4,,,,,,,2024-02-07 18:10:00+00:00
2024-02-07 18:20:00+00:00,80,-11.2,,,,,,,2024-02-07 18:20:00+00:00
2024-02-07 18:30:00+00:00,80,-8.6,,,,,,,2024-02-07 18:30:00+00:00
2024-02-07 18:40:00+00:00,80,-9.6,,,,,,,2024-02-07 18:40:00+00:00
2024-02-07 18:50:00+00:00,80,-8.2,,,,,,,2024-02-07 18:50:00+00:00
2024-02-07 19:00:00+00:00,80,-8.3,-6.0,1.8,186.0,0.0,91.0,-7.4,2024-02-07 19:00:00+00:00
2024-02-07 19:10:00+00:00,80,-8.5,,,,,,,2024-02-07 19:10:00+00:00
2024-02-07 19:20:00+00:00,80,-8.4,,,,,,,2024-02-07 19:20:00+00:00
2024-02-07 19:30:00+00:00,80,-8.6,,,,,,,2024-02-07 19:30:00+00:00
2024-02-07 19:40:00+00:00,80,-10.0,,,,,,,2024-02-07 19:40:00+00:00
2024-02-07 19:50:00+00:00,80,-8.6,,,,,,,2024-02-07 19:50:00+00:00
2024-02-07 20:00:00+00:00,80,-8.2,-5.6,1.9,197.0,0.0,89.0,-7.0,2024-02-07 20:00:00+00:00
2024-02-07 20:10:00+00:00,80,-8.2,,,,,,,2024-02-07 20:10:00+00:00
2024-02-07 20:20:00+00:00,80,-6.8,,,,,,,2024-02-07 20:20:00+00:00
2024-02-07 20:30:00+00:00,80,-6.6,,,,,,,2024-02-07 20:30:00+00:00
2024-02-07 20:40:00+00:00,80,-6.4,,,,,,,2024-02-07 20:40:00+00:00
2024-02-07 20:50:00+00:00,80,-7.3,,,,,,,2024-02-07 20:50:00+00:00
2024-02-07 21:00:00+00:00,80,-6.4,-5.4,1.7,190.0,0.0,87.0,-7.0,2024-02-07 21:00:00+00:00
2024-02-07 21:10:00+00:00,80,-5.9,,,,,,,2024-02-07 21:10:00+00:00
2024-02-07 21:20:00+00:00,80,-5.8,,,,,,,2024-02-07 21:20:00+00:00
2024-02-07 21:30:00+00:00,80,-5.9,,,,,,,2024-02-07 21:30:00+00:00
2024-02-07 21:40:00+00:00,80,-6.1,,,,,,,2024-02-07 21:40:00+00:00
2024-02-07 21:50:00+00:00,80,-6.0,,,,,,,2024-02-07 21:50:00+00:00
2024-02-07 22:00:00+00:00,80,-5.7,-5.2,1.7,165.0,0.0,89.0,-6.7,2024-02-07 22:00:00+00:00
2024-02-07 22:10:00+00:00,80,-5.7,,,,,,,2024-02-07 22:10:00+00:00
2024-02-07 22:20:00+00:00,80,-5.6,,,,,,,2024-02-07 22:20:00+00:00
2024-02-07 22:30:00+00:00,80,-6.3,,,,,,,2024-02-07 22:30:00+00:00
2024-02-07 22:40:00+00:00,80,-5.8,,,,,,,2024-02-07 22:40:00+00:00
2024-02-07 22:50:00+00:00,80,-6.1,,,,,,,2024-02-07 22:50:00+00:00
2024-02-07 23:00:00+00:00,80,-5.4,-5.1,1.4,164.0,0.5,93.0,-6.0,2024-02-07 23:00:00+00:00
2024-02-07 23:10:00+00:00,81,-5.7,,,,,,,2024-02-07 23:10:00+00:00
2024-02-07 23:20:00+00:00,81,-5.5,,,,,,,2024-02-07 23:20:00+00:00
2024-02-07 23:30:00+00:00,81,-5.6,,,,,,,2024-02-07 23:30:00+00:00
2024-02-07 23:40:00+00:00,81,-5.4,,,,,,,2024-02-07 23:40:00+00:00
2024-02-07 23:50:00+00:00,81,-5.4,,,,,,,2024-02-07 23:50:00+00:00
2024-02-08 00:00:00+00:00,81,-5.3,-4.8,1.0,148.0,0.4,94.0,-5.7,2024-02-08 00:00:00+00:00
2024-02-08 00:10:00+00:00,81,-6.1,,,,,,,2024-02-08 00:10:00+00:00
2024-02-08 00:20:00+00:00,81,-7.1,,,,,,,2024-02-08 00:20:00+00:00
2024-02-08 00:30:00+00:00,81,-5.7,,,,,,,2024-02-08 00:30:00+00:00
2024-02-08 00:40:00+00:00,81,-5.7,,,,,,,2024-02-08 00:40:00+00:00
2024-02-08 00:50:00+00:00,81,-5.9,,,,,,,2024-02-08 00:50:00+00:00
2024-02-08 01:00:00+00:00,81,-6.0,-4.9,1.4,148.0,0.2,94.0,-6.0,2024-02-08 01:00:00+00:00
2024-02-08 01:10:00+00:00,81,-6.6,,,,,,,2024-02-08 01:10:00+00:00
2024-02-08 01:20:00+00:00,81,-6.9,,,,,,,2024-02-08 01:20:00+00:00
2024-02-08 01:30:00+00:00,81,-7.0,,,,,,,2024-02-08 01:30:00+00:00
2024-02-08 01:40:00+00:00,81,-6.2,,,,,,,2024-02-08 01:40:00+00:00
2024-02-08 01:50:00+00:00,80,-6.7,,,,,,,2024-02-08 01:50:00+00:00
2024-02-08 02:00:00+00:00,80,-5.6,-4.6,1.4,139.0,0.1,94.0,-5.7,2024-02-08 02:00:00+00:00
2024-02-08 02:10:00+00:00,80,-5.2,,,,,,,2024-02-08 02:10:00+00:00
2024-02-08 02:20:00+00:00,80,-5.0,,,,,,,2024-02-08 02:20:00+00:00
2024-02-08 02:30:00+00:00,80,-5.0,,,,,,,2024-02-08 02:30:00+00:00
2024-02-08 02:40:00+00:00,80,-4.9,,,,,,,2024-02-08 02:40:00+00:00
2024-02-08 02:50:00+00:00,80,-5.9,,,,,,,2024-02-08 02:50:00+00:00
2024-02-08 03:00:00+00:00,80,-6.0,-4.5,0.9,148.0,0.0,95.0,-5.0,2024-02-08 03:00:00+00:00
2024-02-08 03:10:00+00:00,80,-6.3,,,,,,,2024-02-08 03:10:00+00:00
2024-02-08 03:20:00+00:00,80,-6.5,,,,,,,2024-02-08 03:20:00+00:00
2024-02-08 03:30:00+00:00,80,-5.8,,,,,,,2024-02-08 03:30:00+00:00
2024-02-08 03:40:00+00:00,80,-5.7,,,,,,,2024-02-08 03:40:00+00:00
2024-02-08 03:50:00+00:00,80,-5.7,,,,,,,2024-02-08 03:50:00+00:00
2024-02-08 04:00:00+00:00,80,-5.7,-4.7,0.0,0.0,0.1,93.0,-5.7,2024-02-08 04:00:00+00:00
2024-02-08 04:10:00+00:00,80,-5.7,,,,,,,2024-02-08 04:10:00+00:00
2024-02-08 04:20:00+00:00,80,-5.4,,,,,,,2024-02-08 04:20:00+00:00
2024-02-08 04:30:00+00:00,80,-4.9,,,,,,,2024-02-08 04:30:00+00:00
2024-02-08 04:40:00+00:00,80,-4.3,,,,,,,2024-02-08 04:40:00+00:00
2024-02-08 04:50:00+00:00,80,-4.9,,,,,,,2024-02-08 04:50:00+00:00
2024-02-08 05:00:00+00:00,80,-5.5,-4.6,0.0,0.0,0.0,95.0,-5.3,2024-02-08 05:00:00+00:00
2024-02-08 05:10:00+00:00,80,-5.7,,,,,,,2024-02-08 05:10:00+00:00
2024-02-08 05:20:00+00:00,80,-5.7,,,,,,,2024-02-08 05:20:00+00:00
2024-02-08 05:30:00+00:00,80,-5.8,,,,,,,2024-02-08 05:30:00+00:00
2024-02-08 05:40:00+00:00,80,-6.5,,,,,,,2024-02-08 05:40:00+00:00
2024-02-08 05:50:00+00:00,80,-7.7,,,,,,,2024-02-08 05:50:00+00:00
2024-02-08 06:00:00+00:00,80,-6.8,-4.8,0.3,295.0,0.0,95.0,-5.3,2024-02-08 06:00:00+00:00
2024-02-08 06:10:00+00:00,80,-6.8,,,,,,,2024-02-08 06:10:00+00:00
2024-02-08 06:20:00+00:00,80,-6.6,,,,,,,2024-02-08 06:20:00+00:00
2024-02-08 06:30:00+00:00,80,-7.4,,,,,,,2024-02-08 06:30:00+00:00
2024-02-08 06:40:00+00:00,80,-6.9,,,,,,,2024-02-08 06:40:00+00:00
2024-02-08 06:50:00+00:00,80,-6.7,,,,,,,2024-02-08 06:50:00+00:00
2024-02-08 07:00:00+00:00,80,-6.6,-4.9,0.7,303.0,0.0,95.0,-5.7,2024-02-08 07:00:00+00:00
2024-02-08 07:10:00+00:00,80,-7.9,,,,,,,2024-02-08 07:10:00+00:00
2024-02-08 07:20:00+00:00,80,-10.4,,,,,,,2024-02-08 07:20:00+00:00
2024-02-08 07:30:00+00:00,80,-11.8,,,,,,,2024-02-08 07:30:00+00:00
2024-02-08 07:40:00+00:00,80,-11.5,,,,,,,2024-02-08 07:40:00+00:00
2024-02-08 07:50:00+00:00,80,-11.4,,,,,,,2024-02-08 07:50:00+00:00
2024-02-08 08:00:00+00:00,80,-11.3,-6.6,1.3,178.0,0.0,94.0,-7.4,2024-02-08 08:00:00+00:00
2024-02-08 08:10:00+00:00,80,-9.0,,,,,,,2024-02-08 08:10:00+00:00
2024-02-08 08:20:00+00:00,80,-10.1,,,,,,,2024-02-08 08:20:00+00:00
2024-02-08 08:30:00+00:00,80,-9.3,,,,,,,2024-02-08 08:30:00+00:00
2024-02-08 08:40:00+00:00,80,-8.4,,,,,,,2024-02-08 08:40:00+00:00
2024-02-08 08:50:00+00:00,80,-7.8,,,,,,,2024-02-08 08:50:00+00:00
2024-02-08 09:00:00+00:00,80,-10.9,-5.9,0.0,0.0,0.0,89.0,-7.4,2024-02-08 09:00:00+00:00
2024-02-08 09:10:00+00:00,80,-10.8,,,,,,,2024-02-08 09:10:00+00:00
2024-02-08 09:20:00+00:00,80,-10.8,,,,,,,2024-02-08 09:20:00+00:00
2024-02-08 09:30:00+00:00,79,-12.6,,,,,,,2024-02-08 09:30:00+00:00
2024-02-08 09:40:00+00:00,79,-12.6,,,,,,,2024-02-08 09:40:00+00:00
2024-02-08 09:50:00+00:00,79,-9.1,,,,,,,2024-02-08 09:50:00+00:00
2024-02-08 10:00:00+00:00,79,-9.3,-6.0,0.8,201.0,0.0,88.0,-7.8,2024-02-08 10:00:00+00:00
2024-02-08 10:10:00+00:00,79,-9.6,,,,,,,2024-02-08 10:10:00+00:00
2024-02-08 10:20:00+00:00,79,-10.3,,,,,,,2024-02-08 10:20:00+00:00
2024-02-08 10:30:00+00:00,79,-9.8,,,,,,,2024-02-08 10:30:00+00:00
2024-02-08 10:40:00+00:00,73,-8.6,,,,,,,2024-02-08 10:40:00+00:00
2024-02-08 10:50:00+00:00,72,-8.6,,,,,,,2024-02-08 10:50:00+00:00
2024-02-08 11:00:00+00:00,72,-7.0,-5.1,1.4,152.0,0.0,87.0,-6.7,2024-02-08 11:00:00+00:00
2024-02-08 11:10:00+00:00,72,-6.7,,,,,,,2024-02-08 11:10:00+00:00
2024-02-08 11:20:00+00:00,72,-7.0,,,,,,,2024-02-08 11:20:00+00:00
2024-02-08 11:30:00+00:00,72,-7.0,,,,,,,2024-02-08 11:30:00+00:00
2024-02-08 11:40:00+00:00,72,-7.7,,,,,,,2024-02-08 11:40:00+00:00
2024-02-08 11:50:00+00:00,72,-7.7,,,,,,,2024-02-08 11:50:00+00:00
2024-02-08 12:00:00+00:00,72,-8.7,-5.5,1.4,119.0,0.0,83.0,-7.8,2024-02-08 12:00:00+00:00
2024-02-08 12:10:00+00:00,72,-11.0,,,,,,,2024-02-08 12:10:00+00:00
2024-02-08 12:20:00+00:00,72,-11.2,,,,,,,2024-02-08 12:20:00+00:00
2024-02-08 12:30:00+00:00,72,-11.9,,,,,,,2024-02-08 12:30:00+00:00
2024-02-08 12:40:00+00:00,72,-13.0,,,,,,,2024-02-08 12:40:00+00:00
2024-02-08 12:50:00+00:00,72,-12.7,,,,,,,2024-02-08 12:50:00+00:00
2024-02-08 13:00:00+00:00,72,-12.8,-7.4,1.9,215.0,0.0,90.0,-8.5,2024-02-08 13:00:00+00:00
2024-02-08 13:10:00+00:00,72,-13.4,,,,,,,2024-02-08 13:10:00+00:00
2024-02-08 13:20:00+00:00,72,-13.8,,,,,,,2024-02-08 13:20:00+00:00
2024-02-08 13:30:00+00:00,72,-13.8,,,,,,,2024-02-08 13:30:00+00:00
2024-02-08 13:40:00+00:00,72,-9.0,,,,,,,2024-02-08 13:40:00+00:00
2024-02-08 13:50:00+00:00,72,-7.9,,,,,,,2024-02-08 13:50:00+00:00
2024-02-08 14:00:00+00:00,72,-8.5,-5.7,0.1,262.0,0.0,91.0,-7.0,2024-02-08 14:00:00+00:00
2024-02-08 14:10:00+00:00,72,-9.5,,,,,,,2024-02-08 14:10:00+00:00
2024-02-08 14:20:00+00:00,72,-10.8,,,,,,,2024-02-08 14:20:00+00:00
2024-02-08 14:30:00+00:00,72,-12.0,,,,,,,2024-02-08 14:30:00+00:00
2024-02-08 14:40:00+00:00,72,-13.0,,,,,,,2024-02-08 14:40:00+00:00
2024-02-08 14:50:00+00:00,72,-13.7,,,,,,,2024-02-08 14:50:00+00:00
2024-02-08 15:00:00+00:00,72,-13.5,-8.2,1.1,205.0,0.0,92.0,-9.4,2024-02-08 15:00:00+00:00
2024-02-08 15:10:00+00:00,72,-13.8,,,,,,,2024-02-08 15:10:00+00:00
2024-02-08 15:20:00+00:00,73,-14.5,,,,,,,2024-02-08 15:20:00+00:00
2024-02-08 15:30:00+00:00,72,-14.8,,,,,,,2024-02-08 15:30:00+00:00
2024-02-08 15:40:00+00:00,72,-13.4,,,,,,,2024-02-08 15:40:00+00:00
2024-02-08 15:50:00+00:00,72,-14.8,,,,,,,2024-02-08 15:50:00+00:00
2024-02-08 16:00:00+00:00,72,-15.5,-8.4,1.2,187.0,0.0,81.0,-11.2,2024-02-08 16:00:00+00:00
2024-02-08 16:10:00+00:00,73,-15.7,,,,,,,2024-02-08 16:10:00+00:00
2024-02-08 16:20:00+00:00,72,-15.1,,,,,,,2024-02-08 16:20:00+00:00
2024-02-08 16:30:00+00:00,73,-15.9,,,,,,,2024-02-08 16:30:00+00:00
2024-02-08 16:40:00+00:00,72,-16.3,,,,,,,2024-02-08 16:40:00+00:00
2024-02-08 16:50:00+00:00,72,-16.8,,,,,,,2024-02-08 16:50:00+00:00
2024-02-08 17:00:00+00:00,72,-17.0,-9.6,1.0,141.0,0.0,76.0,-12.7,2024-02-08 17:00:00+00:00
2024-02-08 17:10:00+00:00,72,-16.2,,,,,,,2024-02-08 17:10:00+00:00
2024-02-08 17:20:00+00:00,73,-16.6,,,,,,,2024-02-08 17:20:00+00:00
2024-02-08 17:30:00+00:00,72,-16.2,,,,,,,2024-02-08 17:30:00+00:00
2024-02-08 17:40:00+00:00,72,-15.9,,,,,,,2024-02-08 17:40:00+00:00
2024-02-08 17:50:00+00:00,72,-15.9,,,,,,,2024-02-08 17:50:00+00:00
2024-02-08 18:00:00+00:00,72,-15.1,-8.2,1.7,166.0,0.0,67.0,-13.2,2024-02-08 18:00:00+00:00
2024-02-08 18:10:00+00:00,72,-15.2,,,,,,,2024-02-08 18:10:00+00:00
2024-02-08 18:20:00+00:00,72,-13.5,,,,,,,2024-02-08 18:20:00+00:00
2024-02-08 18:30:00+00:00,72,-13.9,,,,,,,2024-02-08 18:30:00+00:00
2024-02-08 18:40:00+00:00,72,-14.8,,,,,,,2024-02-08 18:40:00+00:00
2024-02-08 18:50:00+00:00,72,-15.1,,,,,,,2024-02-08 18:50:00+00:00
2024-02-08 19:00:00+00:00,73,-15.7,-7.7,1.0,158.0,0.0,59.0,-14.4,2024-02-08 19:00:00+00:00
2024-02-08 19:10:00+00:00,72,-15.8,,,,,,,2024-02-08 19:10:00+00:00
2024-02-08 19:20:00+00:00,72,-14.7,,,,,,,2024-02-08 19:20:00+00:00
2024-02-08 19:30:00+00:00,72,-15.7,,,,,,,2024-02-08 19:30:00+00:00
2024-02-08 19:40:00+00:00,72,-16.2,,,,,,,2024-02-08 19:40:00+00:00
2024-02-08 19:50:00+00:00,73,-16.2,,,,,,,2024-02-08 19:50:00+00:00
2024-02-08 20:00:00+00:00,72,-16.2,-7.7,0.9,166.0,0.0,48.0,-17.0,2024-02-08 20:00:00+00:00
2024-02-08 20:10:00+00:00,73,-16.5,,,,,,,2024-02-08 20:10:00+00:00
2024-02-08 20:20:00+00:00,72,-16.4,,,,,,,2024-02-08 20:20:00+00:00
2024-02-08 20:30:00+00:00,72,-16.2,,,,,,,2024-02-08 20:30:00+00:00
2024-02-08 20:40:00+00:00,72,-16.3,,,,,,,2024-02-08 20:40:00+00:00
2024-02-08 20:50:00+00:00,72,-16.1,,,,,,,2024-02-08 20:50:00+00:00
2024-02-08 21:00:00+00:00,72,-16.3,-8.1,1.1,155.0,0.0,43.0,-18.6,2024-02-08 21:00:00+00:00
2024-02-08 21:10:00+00:00,72,-15.8,,,,,,,2024-02-08 21:10:00+00:00
2024-02-08 21:20:00+00:00,72,-14.4,,,,,,,2024-02-08 21:20:00+00:00
2024-02-08 21:30:00+00:00,72,-14.2,,,,,,,2024-02-08 21:30:00+00:00
2024-02-08 21:40:00+00:00,72,-15.0,,,,,,,2024-02-08 21:40:00+00:00
2024-02-08 21:50:00+00:00,72,-14.2,,,,,,,2024-02-08 21:50:00+00:00
2024-02-08 22:00:00+00:00,72,-14.7,-7.5,2.2,195.0,0.0,37.0,-19.4,2024-02-08 22:00:00+00:00
2024-02-08 22:10:00+00:00,72,-14.2,,,,,,,2024-02-08 22:10:00+00:00
2024-02-08 22:20:00+00:00,72,-13.9,,,,,,,2024-02-08 22:20:00+00:00
2024-02-08 22:30:00+00:00,72,-13.9,,,,,,,2024-02-08 22:30:00+00:00
2024-02-08 22:40:00+00:00,72,-14.3,,,,,,,2024-02-08 22:40:00+00:00
2024-02-08 22:50:00+00:00,72,-13.9,,,,,,,2024-02-08 22:50:00+00:00
2024-02-08 23:00:00+00:00,72,-13.7,-7.1,3.1,195.0,0.0,30.0,-21.4,2024-02-08 23:00:00+00:00
2024-02-08 23:10:00+00:00,72,-13.9,,,,,,,2024-02-08 23:10:00+00:00
2024-02-08 23:20:00+00:00,72,-13.7,,,,,,,2024-02-08 23:20:00+00:00
2024-02-08 23:30:00+00:00,72,-14.0,,,,,,,2024-02-08 23:30:00+00:00
2024-02-08 23:40:00+00:00,72,-13.4,,,,,,,2024-02-08 23:40:00+00:00
2024-02-08 23:50:00+00:00,72,-13.7,,,,,,,2024-02-08 23:50:00+00:00
2024-02-09 00:00:00+00:00,72,-13.8,-6.9,3.5,191.0,0.0,31.0,-21.4,2024-02-09 00:00:00+00:00
2024-02-09 00:10:00+00:00,72,-13.7,,,,,,,2024-02-09 00:10:00+00:00
2024-02-09 00:20:00+00:00,72,-13.9,,,,,,,2024-02-09 00:20:00+00:00
2024-02-09 00:30:00+00:00,72,-13.5,,,,,,,2024-02-09 00:30:00+00:00
2024-02-09 00:40:00+00:00,72,-13.8,,,,,,,2024-02-09 00:40:00+00:00
2024-02-09 00:50:00+00:00,72,-13.5,,,,,,,2024-02-09 00:50:00+00:00
2024-02-09 01:00:00+00:00,72,-14.0,-7.1,3.1,176.0,0.0,32.0,-20.4,2024-02-09 01:00:00+00:00
2024-02-09 01:10:00+00:00,72,-14.3,,,,,,,2024-02-09 01:10:00+00:00
2024-02-09 01:20:00+00:00,72,-13.8,,,,,,,2024-02-09 01:20:00+00:00
2024-02-09 01:30:00+00:00,72,-14.6,,,,,,,2024-02-09 01:30:00+00:00
2024-02-09 01:40:00+00:00,72,-13.7,,,,,,,2024-02-09 01:40:00+00:00
2024-02-09 01:50:00+00:00,72,-14.1,,,,,,,2024-02-09 01:50:00+00:00
2024-02-09 02:00:00+00:00,72,-13.8,-6.8,3.4,160.0,0.0,36.0,-19.4,2024-02-09 02:00:00+00:00
2024-02-09 02:10:00+00:00,72,-13.3,,,,,,,2024-02-09 02:10:00+00:00
2024-02-09 02:20:00+00:00,72,-14.7,,,,,,,2024-02-09 02:20:00+00:00
2024-02-09 02:30:00+00:00,72,-12.9,,,,,,,2024-02-09 02:30:00+00:00
2024-02-09 02:40:00+00:00,72,-13.4,,,,,,,2024-02-09 02:40:00+00:00
2024-02-09 02:50:00+00:00,72,-11.8,,,,,,,2024-02-09 02:50:00+00:00
2024-02-09 03:00:00+00:00,72,-12.0,-6.8,5.5,132.0,0.0,42.0,-17.0,2024-02-09 03:00:00+00:00
2024-02-09 03:10:00+00:00,72,-11.8,,,,,,,2024-02-09 03:10:00+00:00
2024-02-09 03:20:00+00:00,72,-12.6,,,,,,,2024-02-09 03:20:00+00:00
2024-02-09 03:30:00+00:00,72,-12.0,,,,,,,2024-02-09 03:30:00+00:00
2024-02-09 03:40:00+00:00,72,-11.9,,,,,,,2024-02-09 03:40:00+00:00
2024-02-09 03:50:00+00:00,72,-11.7,,,,,,,2024-02-09 03:50:00+00:00
2024-02-09 04:00:00+00:00,72,-11.7,-6.9,5.8,130.0,0.0,47.0,-16.3,2024-02-09 04:00:00+00:00
2024-02-09 04:10:00+00:00,72,-11.4,,,,,,,2024-02-09 04:10:00+00:00
2024-02-09 04:20:00+00:00,72,-11.8,,,,,,,2024-02-09 04:20:00+00:00
2024-02-09 04:30:00+00:00,72,-12.1,,,,,,,2024-02-09 04:30:00+00:00
2024-02-09 04:40:00+00:00,72,-12.1,,,,,,,2024-02-09 04:40:00+00:00
2024-02-09 04:50:00+00:00,72,-12.5,,,,,,,2024-02-09 04:50:00+00:00
2024-02-09 05:00:00+00:00,72,-12.7,-8.7,6.0,126.0,0.0,56.0,-15.6,2024-02-09 05:00:00+00:00
2024-02-09 05:10:00+00:00,72,-12.0,,,,,,,2024-02-09 05:10:00+00:00
2024-02-09 05:20:00+00:00,72,-12.7,,,,,,,2024-02-09 05:20:00+00:00
2024-02-09 05:30:00+00:00,72,-12.4,,,,,,,2024-02-09 05:30:00+00:00
2024-02-09 05:40:00+00:00,72,-12.6,,,,,,,2024-02-09 05:40:00+00:00
2024-02-09 05:50:00+00:00,72,-12.9,,,,,,,2024-02-09 05:50:00+00:00
2024-02-09 06:00:00+00:00,72,-12.6,-8.0,6.3,127.0,0.0,47.0,-17.0,2024-02-09 06:00:00+00:00
2024-02-09 06:10:00+00:00,72,-12.2,,,,,,,2024-02-09 06:10:00+00:00
2024-02-09 06:20:00+00:00,72,-12.0,,,,,,,2024-02-09 06:20:00+00:00
2024-02-09 06:30:00+00:00,72,-11.8,,,,,,,2024-02-09 06:30:00+00:00
2024-02-09 06:40:00+00:00,72,-12.1,,,,,,,2024-02-09 06:40:00+00:00
2024-02-09 06:50:00+00:00,73,-12.0,,,,,,,2024-02-09 06:50:00+00:00
2024-02-09 07:00:00+00:00,75,-11.8,-9.2,8.6,131.0,0.0,52.0,-17.0,2024-02-09 07:00:00+00:00
2024-02-09 07:10:00+00:00,75,-11.3,,,,,,,2024-02-09 07:10:00+00:00
2024-02-09 07:20:00+00:00,74,-11.8,,,,,,,2024-02-09 07:20:00+00:00
2024-02-09 07:30:00+00:00,73,-11.0,,,,,,,2024-02-09 07:30:00+00:00
2024-02-09 07:40:00+00:00,73,-10.9,,,,,,,2024-02-09 07:40:00+00:00
2024-02-09 07:50:00+00:00,70,-9.8,,,,,,,2024-02-09 07:50:00+00:00
2024-02-09 08:00:00+00:00,71,-10.0,-6.6,10.8,145.0,0.0,45.0,-16.3,2024-02-09 08:00:00+00:00
2024-02-09 08:10:00+00:00,68,-10.4,,,,,,,2024-02-09 08:10:00+00:00
2024-02-09 08:20:00+00:00,67,-10.7,,,,,,,2024-02-09 08:20:00+00:00
2024-02-09 08:30:00+00:00,70,-9.7,,,,,,,2024-02-09 08:30:00+00:00
2024-02-09 08:40:00+00:00,70,-10.4,,,,,,,2024-02-09 08:40:00+00:00
2024-02-09 08:50:00+00:00,69,-10.2,,,,,,,2024-02-09 08:50:00+00:00
2024-02-09 09:00:00+00:00,66,-9.0,-6.8,13.6,139.0,0.0,45.0,-16.3,2024-02-09 09:00:00+00:00
2024-02-09 09:10:00+00:00,65,-10.2,,,,,,,2024-02-09 09:10:00+00:00
2024-02-09 09:20:00+00:00,64,-10.0,,,,,,,2024-02-09 09:20:00+00:00
2024-02-09 09:30:00+00:00,63,-9.6,,,,,,,2024-02-09 09:30:00+00:00
2024-02-09 09:40:00+00:00,63,-10.6,,,,,,,2024-02-09 09:40:00+00:00
2024-02-09 09:50:00+00:00,63,-11.3,,,,,,,2024-02-09 09:50:00+00:00
2024-02-09 10:00:00+00:00,63,-11.3,-9.8,11.7,164.0,0.0,64.0,-15.0,2024-02-09 10:00:00+00:00
2024-02-09 10:10:00+00:00,63,-11.2,,,,,,,2024-02-09 10:10:00+00:00
2024-02-09 10:20:00+00:00,63,-11.1,,,,,,,2024-02-09 10:20:00+00:00
2024-02-09 10:30:00+00:00,63,-10.8,,,,,,,2024-02-09 10:30:00+00:00
2024-02-09 10:40:00+00:00,63,-10.7,,,,,,,2024-02-09 10:40:00+00:00
2024-02-09 10:50:00+00:00,63,-10.5,,,,,,,2024-02-09 10:50:00+00:00
2024-02-09 11:00:00+00:00,63,-10.8,-9.2,7.8,134.0,0.0,67.0,-14.4,2024-02-09 11:00:00+00:00
2024-02-09 11:10:00+00:00,63,-10.6,,,,,,,2024-02-09 11:10:00+00:00
2024-02-09 11:20:00+00:00,63,-10.8,,,,,,,2024-02-09 11:20:00+00:00
2024-02-09 11:30:00+00:00,63,-10.7,,,,,,,2024-02-09 11:30:00+00:00
2024-02-09 11:40:00+00:00,63,-10.6,,,,,,,2024-02-09 11:40:00+00:00
2024-02-09 11:50:00+00:00,63,-10.4,,,,,,,2024-02-09 11:50:00+00:00
2024-02-09 12:00:00+00:00,63,-10.3,-8.5,9.3,136.0,0.0,62.0,-14.4,2024-02-09 12:00:00+00:00
